Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
02/12/2019,AQS,60010012,3,5.6,ug/m3 LC,23,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
02/13/2019,AQS,60010012,3,1.2,ug/m3 LC,5,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
02/14/2019,AQS,60010012,3,3,ug/m3 LC,13,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
02/15/2019,AQS,60010012,3,4.8,ug/m3 LC,20,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
02/16/2019,AQS,60010012,3,4.1,ug/m3 LC,17,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
02/17/2019,AQS,60010012,3,3.5,ug/m3 LC,15,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
02/18/2019,AQS,60010012,3,1.4,ug/m3 LC,6,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
02/19/2019,AQS,60010012,3,6.1,ug/m3 LC,25,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
02/20/2019,AQS,60010012,3,2.5,ug/m3 LC,10,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
02/21/2019,AQS,60010012,3,1.2,ug/m3 LC,5,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
02/22/2019,AQS,60010012,3,4.3,ug/m3 LC,18,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
02/23/2019,AQS,60010012,3,4.3,ug/m3 LC,18,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
02/24/2019,AQS,60010012,3,7.4,ug/m3 LC,31,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
02/25/2019,AQS,60010012,3,5.5,ug/m3 LC,23,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
02/26/2019,AQS,60010012,3,3.2,ug/m3 LC,13,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
02/27/2019,AQS,60010012,3,4.2,ug/m3 LC,18,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
02/28/2019,AQS,60010012,3,4.1,ug/m3 LC,17,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/01/2019,AQS,60010012,3,6.2,ug/m3 LC,26,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/02/2019,AQS,60010012,3,5.3,ug/m3 LC,22,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/03/2019,AQS,60010012,3,5.8,ug/m3 LC,24,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/04/2019,AQS,60010012,3,5.3,ug/m3 LC,22,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/05/2019,AQS,60010012,3,6,ug/m3 LC,25,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/06/2019,AQS,60010012,3,3.5,ug/m3 LC,15,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/07/2019,AQS,60010012,3,3.5,ug/m3 LC,15,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/08/2019,AQS,60010012,3,2.7,ug/m3 LC,11,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/09/2019,AQS,60010012,3,0.8,ug/m3 LC,3,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/10/2019,AQS,60010012,3,2.8,ug/m3 LC,12,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/11/2019,AQS,60010012,3,4.2,ug/m3 LC,18,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/12/2019,AQS,60010012,3,6.7,ug/m3 LC,28,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/13/2019,AQS,60010012,3,2.9,ug/m3 LC,12,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/14/2019,AQS,60010012,3,4.8,ug/m3 LC,20,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/15/2019,AQS,60010012,3,6.7,ug/m3 LC,28,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/16/2019,AQS,60010012,3,7.8,ug/m3 LC,33,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/17/2019,AQS,60010012,3,11.5,ug/m3 LC,48,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/18/2019,AQS,60010012,3,12.6,ug/m3 LC,52,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/19/2019,AQS,60010012,3,10.8,ug/m3 LC,45,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/20/2019,AQS,60010012,3,4.8,ug/m3 LC,20,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/21/2019,AQS,60010012,3,4.6,ug/m3 LC,19,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/22/2019,AQS,60010012,3,4.3,ug/m3 LC,18,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/23/2019,AQS,60010012,3,5.5,ug/m3 LC,23,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/24/2019,AQS,60010012,3,7.7,ug/m3 LC,32,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/25/2019,AQS,60010012,3,6.2,ug/m3 LC,26,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/26/2019,AQS,60010012,3,3.3,ug/m3 LC,14,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/27/2019,AQS,60010012,3,3.3,ug/m3 LC,14,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/28/2019,AQS,60010012,3,5.5,ug/m3 LC,23,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/29/2019,AQS,60010012,3,5.1,ug/m3 LC,21,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/30/2019,AQS,60010012,3,5.2,ug/m3 LC,22,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
03/31/2019,AQS,60010012,3,5.3,ug/m3 LC,22,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/01/2019,AirNow,60010012,3,8.3,ug/m3 LC,35,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/02/2019,AirNow,60010012,3,3.1,ug/m3 LC,13,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/03/2019,AirNow,60010012,3,3,ug/m3 LC,13,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/04/2019,AirNow,60010012,3,2.5,ug/m3 LC,10,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/05/2019,AirNow,60010012,3,3.3,ug/m3 LC,14,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/06/2019,AirNow,60010012,3,3.2,ug/m3 LC,13,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/07/2019,AirNow,60010012,3,4,ug/m3 LC,17,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/08/2019,AirNow,60010012,3,5.1,ug/m3 LC,21,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/09/2019,AirNow,60010012,3,4.2,ug/m3 LC,18,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/10/2019,AirNow,60010012,3,5.2,ug/m3 LC,22,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/11/2019,AirNow,60010012,3,5.6,ug/m3 LC,23,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/12/2019,AirNow,60010012,3,5,ug/m3 LC,21,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/13/2019,AirNow,60010012,3,9.1,ug/m3 LC,38,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/14/2019,AirNow,60010012,3,7.6,ug/m3 LC,32,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/15/2019,AirNow,60010012,3,7.9,ug/m3 LC,33,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/16/2019,AirNow,60010012,3,4.5,ug/m3 LC,19,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/17/2019,AirNow,60010012,3,6.7,ug/m3 LC,28,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/18/2019,AirNow,60010012,3,8,ug/m3 LC,33,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/19/2019,AirNow,60010012,3,4,ug/m3 LC,17,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/20/2019,AirNow,60010012,3,6.9,ug/m3 LC,29,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/21/2019,AirNow,60010012,3,10.4,ug/m3 LC,43,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/22/2019,AirNow,60010012,3,14.2,ug/m3 LC,55,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/23/2019,AirNow,60010012,3,12.3,ug/m3 LC,51,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/24/2019,AirNow,60010012,3,16.1,ug/m3 LC,59,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/25/2019,AirNow,60010012,3,15.9,ug/m3 LC,59,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/26/2019,AirNow,60010012,3,13.9,ug/m3 LC,55,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/27/2019,AirNow,60010012,3,14,ug/m3 LC,55,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/28/2019,AirNow,60010012,3,13.9,ug/m3 LC,55,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/29/2019,AirNow,60010012,3,11.5,ug/m3 LC,48,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
04/30/2019,AirNow,60010012,3,13,ug/m3 LC,53,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/01/2019,AirNow,60010012,3,12.7,ug/m3 LC,52,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/02/2019,AirNow,60010012,3,11.3,ug/m3 LC,47,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/03/2019,AirNow,60010012,3,12.5,ug/m3 LC,52,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/04/2019,AirNow,60010012,3,8.3,ug/m3 LC,35,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/05/2019,AirNow,60010012,3,4,ug/m3 LC,17,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/06/2019,AirNow,60010012,3,3.2,ug/m3 LC,13,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/07/2019,AirNow,60010012,3,2.9,ug/m3 LC,12,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/08/2019,AirNow,60010012,3,6.2,ug/m3 LC,26,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/09/2019,AirNow,60010012,3,5.4,ug/m3 LC,23,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/10/2019,AirNow,60010012,3,6,ug/m3 LC,25,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/11/2019,AirNow,60010012,3,5.7,ug/m3 LC,24,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/12/2019,AirNow,60010012,3,6.3,ug/m3 LC,26,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/13/2019,AirNow,60010012,3,5,ug/m3 LC,21,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/14/2019,AirNow,60010012,3,4.8,ug/m3 LC,20,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/15/2019,AirNow,60010012,3,4.8,ug/m3 LC,20,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/16/2019,AirNow,60010012,3,7.2,ug/m3 LC,30,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/17/2019,AirNow,60010012,3,5.8,ug/m3 LC,24,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/18/2019,AirNow,60010012,3,3.5,ug/m3 LC,15,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/20/2019,AirNow,60010012,3,4.5,ug/m3 LC,19,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/21/2019,AirNow,60010012,3,6.7,ug/m3 LC,28,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/22/2019,AirNow,60010012,3,8.5,ug/m3 LC,35,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/23/2019,AirNow,60010012,3,13.3,ug/m3 LC,54,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/24/2019,AirNow,60010012,3,5.5,ug/m3 LC,23,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/25/2019,AirNow,60010012,3,8.8,ug/m3 LC,37,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/26/2019,AirNow,60010012,3,5.5,ug/m3 LC,23,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/27/2019,AirNow,60010012,3,5.7,ug/m3 LC,24,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/28/2019,AirNow,60010012,3,9.1,ug/m3 LC,38,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/29/2019,AirNow,60010012,3,13.8,ug/m3 LC,55,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/30/2019,AirNow,60010012,3,4.5,ug/m3 LC,19,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
05/31/2019,AirNow,60010012,3,8.3,ug/m3 LC,35,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/01/2019,AirNow,60010012,3,9,ug/m3 LC,38,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/02/2019,AirNow,60010012,3,3.6,ug/m3 LC,15,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/03/2019,AirNow,60010012,3,7.8,ug/m3 LC,33,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/04/2019,AirNow,60010012,3,16.4,ug/m3 LC,60,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/05/2019,AirNow,60010012,3,15.9,ug/m3 LC,59,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/06/2019,AirNow,60010012,3,9.1,ug/m3 LC,38,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/07/2019,AirNow,60010012,3,8.1,ug/m3 LC,34,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/08/2019,AirNow,60010012,3,5,ug/m3 LC,21,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/09/2019,AirNow,60010012,3,9.2,ug/m3 LC,38,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/10/2019,AirNow,60010012,3,12,ug/m3 LC,50,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/11/2019,AirNow,60010012,3,12.8,ug/m3 LC,52,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/12/2019,AirNow,60010012,3,11.4,ug/m3 LC,48,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/13/2019,AirNow,60010012,3,6.5,ug/m3 LC,27,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/14/2019,AirNow,60010012,3,5.2,ug/m3 LC,22,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/15/2019,AirNow,60010012,3,3.4,ug/m3 LC,14,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/16/2019,AirNow,60010012,3,5.6,ug/m3 LC,23,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/17/2019,AirNow,60010012,3,6.7,ug/m3 LC,28,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/18/2019,AirNow,60010012,3,5.4,ug/m3 LC,23,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/19/2019,AirNow,60010012,3,4.8,ug/m3 LC,20,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/20/2019,AirNow,60010012,3,7.7,ug/m3 LC,32,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/21/2019,AirNow,60010012,3,11.5,ug/m3 LC,48,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/22/2019,AirNow,60010012,3,15,ug/m3 LC,57,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/23/2019,AirNow,60010012,3,13.7,ug/m3 LC,54,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/24/2019,AirNow,60010012,3,8.6,ug/m3 LC,36,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
06/25/2019,AirNow,60010012,3,8.6,ug/m3 LC,36,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
